,id,vcpu,memory,ssd_storage,hdd_storage,gpu_units,platform,source,gwp_manufacturing_impact_total,energy_1h_load0,gwp_use_1h_load0_FRA,gwp_use_1h_load0_GBR,gwp_use_1h_load0_USA,energy_1h_load50,gwp_use_1h_load50_FRA,gwp_use_1h_load50_GBR,gwp_use_1h_load50_USA,energy_1h_load100,gwp_use_1h_load100_FRA,gwp_use_1h_load100_GBR,gwp_use_1h_load100_USA
474,m6i.xlarge,4,16.0,0,0,0,m6i.metal,,0.0012,9.0174,0.00088,0.00222,0.0033,24.700926250000002,0.00242,0.0061,0.0091,31.50221375,0.00309,0.0077,0.0117
475,m6i.2xlarge,8,32.0,0,0,0,m6i.metal,,0.0025,18.0348,0.00177,0.0044,0.0067,49.401852500000004,0.0048,0.0122,0.0183,63.0044275,0.0062,0.0155,0.0233
476,m6i.4xlarge,16,64.0,0,0,0,m6i.metal,,0.005,36.0696,0.0035,0.0089,0.0133,98.80370500000001,0.0097,0.0243,0.037,126.008855,0.0123,0.031,0.047
477,m6i.8xlarge,32,128.0,0,0,0,m6i.metal,,0.01,72.1392,0.0071,0.0177,0.0267,197.60741000000002,0.0194,0.049,0.073,252.01771,0.0247,0.062,0.093
478,m6i.12xlarge,48,192.0,0,0,0,m6i.metal,,0.015,108.20879999999998,0.0106,0.0266,0.04,296.411115,0.029,0.073,0.11,378.026565,0.037,0.093,0.14
479,m6i.16xlarge,64,256.0,0,0,0,m6i.metal,,0.02,144.2784,0.0141,0.035,0.053,395.21482000000003,0.039,0.097,0.146,504.03542,0.049,0.124,0.186
480,m6i.24xlarge,96,384.0,0,0,0,m6i.metal,,0.03,216.41759999999996,0.0212,0.053,0.08,592.82223,0.058,0.146,0.219,756.05313,0.074,0.186,0.28
481,m6i.32xlarge,128,512.0,0,0,0,m6i.metal,,0.04,288.5568,0.0283,0.071,0.107,790.4296400000001,0.077,0.194,0.292,1008.07084,0.099,0.248,0.37
482,m6i.metal,128,512.0,0,0,0,m6i.metal,,0.04,288.5568,0.0283,0.071,0.107,790.4296400000001,0.077,0.194,0.292,1008.07084,0.099,0.248,0.37
483,m6id.large,2,8.0,118,0,0,m6id.metal,,0.0008,4.5087,0.00044,0.00111,0.00167,12.350463125000001,0.00121,0.00304,0.0046,15.751106875,0.00154,0.0039,0.0058
484,m6id.xlarge,4,16.0,237,0,0,m6id.metal,,0.0015,9.0174,0.00088,0.00222,0.0033,24.700926250000002,0.00242,0.0061,0.0091,31.50221375,0.00309,0.0077,0.0117
485,m6id.2xlarge,8,32.0,474,0,0,m6id.metal,,0.0031,18.0348,0.00177,0.0044,0.0067,49.401852500000004,0.0048,0.0122,0.0183,63.0044275,0.0062,0.0155,0.0233
486,m6id.4xlarge,16,64.0,950,0,0,m6id.metal,,0.0062,36.0696,0.0035,0.0089,0.0133,98.80370500000001,0.0097,0.0243,0.037,126.008855,0.0123,0.031,0.047
487,m6id.8xlarge,32,128.0,1900,0,0,m6id.metal,,0.012,72.1392,0.0071,0.0177,0.0267,197.60741000000002,0.0194,0.049,0.073,252.01771,0.0247,0.062,0.093
488,m6id.12xlarge,48,192.0,2850,0,0,m6id.metal,,0.018,108.20879999999998,0.0106,0.0266,0.04,296.411115,0.029,0.073,0.11,378.026565,0.037,0.093,0.14
489,m6id.16xlarge,64,256.0,3800,0,0,m6id.metal,,0.025,144.2784,0.0141,0.035,0.053,395.21482000000003,0.039,0.097,0.146,504.03542,0.049,0.124,0.186
490,m6id.24xlarge,96,384.0,5700,0,0,m6id.metal,,0.037,216.41759999999996,0.0212,0.053,0.08,592.82223,0.058,0.146,0.219,756.05313,0.074,0.186,0.28
491,m6id.32xlarge,128,512.0,7600,0,0,m6id.metal,,0.049,288.5568,0.0283,0.071,0.107,790.4296400000001,0.077,0.194,0.292,1008.07084,0.099,0.248,0.37
492,m6id.metal,128,512.0,7600,0,0,m6id.metal,,0.049,288.5568,0.0283,0.071,0.107,790.4296400000001,0.077,0.194,0.292,1008.07084,0.099,0.248,0.37
493,m6idn.large,2,8.0,118,0,0,m6idn.metal,,0.0008,4.5087,0.00044,0.00111,0.00167,12.350463125000001,0.00121,0.00304,0.0046,15.751106875,0.00154,0.0039,0.0058
494,m6idn.xlarge,4,16.0,237,0,0,m6idn.metal,,0.0015,9.0174,0.00088,0.00222,0.0033,24.700926250000002,0.00242,0.0061,0.0091,31.50221375,0.00309,0.0077,0.0117
495,m6idn.2xlarge,8,32.0,474,0,0,m6idn.metal,,0.0031,18.0348,0.00177,0.0044,0.0067,49.401852500000004,0.0048,0.0122,0.0183,63.0044275,0.0062,0.0155,0.0233
496,m6idn.4xlarge,16,64.0,950,0,0,m6idn.metal,,0.0062,36.0696,0.0035,0.0089,0.0133,98.80370500000001,0.0097,0.0243,0.037,126.008855,0.0123,0.031,0.047
497,m6idn.8xlarge,32,128.0,1900,0,0,m6idn.metal,,0.012,72.1392,0.0071,0.0177,0.0267,197.60741000000002,0.0194,0.049,0.073,252.01771,0.0247,0.062,0.093
498,m6idn.12xlarge,48,192.0,2850,0,0,m6idn.metal,,0.018,108.20879999999998,0.0106,0.0266,0.04,296.411115,0.029,0.073,0.11,378.026565,0.037,0.093,0.14
499,m6idn.16xlarge,64,256.0,3800,0,0,m6idn.metal,,0.025,144.2784,0.0141,0.035,0.053,395.21482000000003,0.039,0.097,0.146,504.03542,0.049,0.124,0.186
500,m6idn.24xlarge,96,384.0,5700,0,0,m6idn.metal,,0.037,216.41759999999996,0.0212,0.053,0.08,592.82223,0.058,0.146,0.219,756.05313,0.074,0.186,0.28
501,m6idn.32xlarge,128,512.0,7600,0,0,m6idn.metal,,0.049,288.5568,0.0283,0.071,0.107,790.4296400000001,0.077,0.194,0.292,1008.07084,0.099,0.248,0.37
502,m6idn.metal,128,512.0,7600,0,0,m6idn.metal,,0.049,288.5568,0.0283,0.071,0.107,790.4296400000001,0.077,0.194,0.292,1008.07084,0.099,0.248,0.37
503,m6in.large,2,8.0,0,0,0,m6in.metal,,0.00062,4.5087,0.00044,0.00111,0.00167,12.350463125000001,0.00121,0.00304,0.0046,15.751106875,0.00154,0.0039,0.0058
504,m6in.xlarge,4,16.0,0,0,0,m6in.metal,,0.0012,9.0174,0.00088,0.00222,0.0033,24.700926250000002,0.00242,0.0061,0.0091,31.50221375,0.00309,0.0077,0.0117
505,m6in.2xlarge,8,32.0,0,0,0,m6in.metal,,0.0025,18.0348,0.00177,0.0044,0.0067,49.401852500000004,0.0048,0.0122,0.0183,63.0044275,0.0062,0.0155,0.0233
506,m6in.4xlarge,16,64.0,0,0,0,m6in.metal,,0.005,36.0696,0.0035,0.0089,0.0133,98.80370500000001,0.0097,0.0243,0.037,126.008855,0.0123,0.031,0.047
507,m6in.8xlarge,32,128.0,0,0,0,m6in.metal,,0.01,72.1392,0.0071,0.0177,0.0267,197.60741000000002,0.0194,0.049,0.073,252.01771,0.0247,0.062,0.093
508,m6in.12xlarge,48,192.0,0,0,0,m6in.metal,,0.015,108.20879999999998,0.0106,0.0266,0.04,296.411115,0.029,0.073,0.11,378.026565,0.037,0.093,0.14
509,m6in.16xlarge,64,256.0,0,0,0,m6in.metal,,0.02,144.2784,0.0141,0.035,0.053,395.21482000000003,0.039,0.097,0.146,504.03542,0.049,0.124,0.186
510,m6in.24xlarge,96,384.0,0,0,0,m6in.metal,,0.03,216.41759999999996,0.0212,0.053,0.08,592.82223,0.058,0.146,0.219,756.05313,0.074,0.186,0.28
511,m6in.32xlarge,128,512.0,0,0,0,m6in.metal,,0.04,288.5568,0.0283,0.071,0.107,790.4296400000001,0.077,0.194,0.292,1008.07084,0.099,0.248,0.37
512,m6in.metal,128,512.0,0,0,0,m6in.metal,,0.04,288.5568,0.0283,0.071,0.107,790.4296400000001,0.077,0.194,0.292,1008.07084,0.099,0.248,0.37
513,m7a.medium,1,4.0,0,0,0,m7a.metal-48xl,,0.00029,1.9734844791666664,0.000193,0.00049,0.00073,4.413189375,0.00043,0.00109,0.00163,5.471093541666667,0.00054,0.00135,0.00202
514,m7a.large,2,8.0,0,0,0,m7a.metal-48xl,,0.00057,3.9469689583333327,0.00039,0.00097,0.00146,8.82637875,0.00086,0.00217,0.00327,10.942187083333334,0.00107,0.00269,0.004
515,m7a.xlarge,4,16.0,0,0,0,m7a.metal-48xl,,0.0011,7.8939379166666654,0.00077,0.00194,0.00292,17.6527575,0.00173,0.0043,0.0065,21.884374166666667,0.00214,0.0054,0.0081
516,m7a.2xlarge,8,32.0,0,0,0,m7a.metal-48xl,,0.0023,15.787875833333331,0.00155,0.0039,0.0058,35.305515,0.0035,0.0087,0.0131,43.768748333333335,0.0043,0.0108,0.0162
517,m7a.4xlarge,16,64.0,0,0,0,m7a.metal-48xl,,0.0046,31.575751666666662,0.00309,0.0078,0.0117,70.61103,0.0069,0.0174,0.0261,87.53749666666667,0.0086,0.0215,0.0324
518,m7a.8xlarge,32,128.0,0,0,0,m7a.metal-48xl,,0.009,63.151503333333324,0.0062,0.0155,0.0234,141.22206,0.0138,0.035,0.052,175.07499333333334,0.0172,0.043,0.065
519,m7a.12xlarge,48,192.0,0,0,0,m7a.metal-48xl,,0.014,94.72725499999999,0.0093,0.0233,0.035,211.83309,0.0208,0.052,0.078,262.61249000000004,0.0257,0.065,0.097
520,m7a.16xlarge,64,256.0,0,0,0,m7a.metal-48xl,,0.018,126.30300666666665,0.0124,0.0311,0.047,282.44412,0.0277,0.069,0.105,350.1499866666667,0.034,0.086,0.13
521,m7a.24xlarge,96,384.0,0,0,0,m7a.metal-48xl,,0.027,189.45450999999997,0.0186,0.047,0.07,423.66618,0.042,0.104,0.157,525.2249800000001,0.051,0.129,0.194
522,m7a.32xlarge,128,512.0,0,0,0,m7a.metal-48xl,,0.037,252.6060133333333,0.0248,0.062,0.093,564.88824,0.055,0.139,0.209,700.2999733333334,0.069,0.172,0.259
523,m7a.48xlarge,192,768.0,0,0,0,m7a.metal-48xl,,0.055,378.90901999999994,0.037,0.093,0.14,847.33236,0.083,0.208,0.314,1050.4499600000001,0.103,0.258,0.39
524,m7a.metal-48xl,192,768.0,0,0,0,m7a.metal-48xl,,0.055,378.90901999999994,0.037,0.093,0.14,847.33236,0.083,0.208,0.314,1050.4499600000001,0.103,0.258,0.39
525,m7g.medium,1,4.0,0,0,0,m7g.metal,,0.00039,2.056096875,0.000201,0.00051,0.00076,4.931473749999999,0.00048,0.00121,0.00182,6.17834875,0.00061,0.00152,0.00229
526,m7g.large,2,8.0,0,0,0,m7g.metal,,0.00078,4.11219375,0.0004,0.00101,0.00152,9.862947499999999,0.00097,0.00243,0.0036,12.3566975,0.00121,0.00304,0.0046
527,m7g.xlarge,4,16.0,0,0,0,m7g.metal,,0.0016,8.2243875,0.00081,0.00202,0.00304,19.725894999999998,0.00193,0.0049,0.0073,24.713395,0.00242,0.0061,0.0091
528,m7g.2xlarge,8,32.0,0,0,0,m7g.metal,,0.0031,16.448775,0.00161,0.004,0.0061,39.451789999999995,0.0039,0.0097,0.0146,49.42679,0.0048,0.0122,0.0183
529,m7g.4xlarge,16,64.0,0,0,0,m7g.metal,,0.0063,32.89755,0.00322,0.0081,0.0122,78.90357999999999,0.0077,0.0194,0.0292,98.85358,0.0097,0.0243,0.037
530,m7g.8xlarge,32,128.0,0,0,0,m7g.metal,,0.013,65.7951,0.0064,0.0162,0.0243,157.80715999999998,0.0155,0.039,0.058,197.70716,0.0194,0.049,0.073
531,m7g.12xlarge,48,192.0,0,0,0,m7g.metal,,0.019,98.69264999999999,0.0097,0.0243,0.037,236.71074,0.0232,0.058,0.088,296.56074,0.0291,0.073,0.11
532,m7g.16xlarge,64,256.0,0,0,0,m7g.metal,,0.025,131.5902,0.0129,0.0324,0.049,315.61431999999996,0.0309,0.078,0.117,395.41432,0.039,0.097,0.146
533,m7g.metal,64,256.0,0,0,0,m7g.metal,,0.025,131.5902,0.0129,0.0324,0.049,315.61431999999996,0.0309,0.078,0.117,395.41432,0.039,0.097,0.146
534,m7i.large,2,8.0,0,0,0,m7i.48xlarge,,0.00058,4.293932708333332,0.00042,0.00106,0.00159,11.003145416666666,0.00108,0.00271,0.0041,13.91224333333333,0.00136,0.0034,0.0051
535,m7i.xlarge,4,16.0,0,0,0,m7i.48xlarge,,0.0012,8.587865416666665,0.00084,0.00211,0.00318,22.00629083333333,0.00216,0.0054,0.0081,27.82448666666666,0.00273,0.0068,0.0103
536,m7i.2xlarge,8,32.0,0,0,0,m7i.48xlarge,,0.0023,17.17573083333333,0.00168,0.0042,0.0064,44.01258166666666,0.0043,0.0108,0.0163,55.64897333333332,0.0055,0.0137,0.0206
537,m7i.4xlarge,16,64.0,0,0,0,m7i.48xlarge,,0.0046,34.35146166666666,0.0034,0.0085,0.0127,88.02516333333332,0.0086,0.0217,0.0326,111.29794666666665,0.0109,0.0274,0.041
538,m7i.8xlarge,32,128.0,0,0,0,m7i.48xlarge,,0.009,68.70292333333332,0.0067,0.0169,0.0254,176.05032666666665,0.0173,0.043,0.065,222.5958933333333,0.0218,0.055,0.082
539,m7i.12xlarge,48,192.0,0,0,0,m7i.48xlarge,,0.014,103.054385,0.0101,0.0254,0.038,264.07549,0.0259,0.065,0.098,333.89384,0.0327,0.082,0.124
540,m7i.16xlarge,64,256.0,0,0,0,m7i.48xlarge,,0.018,137.40584666666663,0.0135,0.034,0.051,352.1006533333333,0.035,0.087,0.13,445.1917866666666,0.044,0.11,0.165
541,m7i.24xlarge,96,384.0,0,0,0,m7i.48xlarge,,0.028,206.10877,0.0202,0.051,0.076,528.15098,0.052,0.13,0.195,667.78768,0.065,0.164,0.247
542,m7i.48xlarge,192,768.0,0,0,0,m7i.48xlarge,,0.055,412.21754,0.04,0.101,0.153,1056.30196,0.104,0.26,0.39,1335.57536,0.131,0.329,0.49
543,m7i-flex.large,2,8.0,0,0,0,m7i.48xlarge,,0.00058,4.293932708333332,0.00042,0.00106,0.00159,11.003145416666666,0.00108,0.00271,0.0041,13.91224333333333,0.00136,0.0034,0.0051
544,m7i-flex.xlarge,4,16.0,0,0,0,m7i.48xlarge,,0.0012,8.587865416666665,0.00084,0.00211,0.00318,22.00629083333333,0.00216,0.0054,0.0081,27.82448666666666,0.00273,0.0068,0.0103
545,m7i-flex.2xlarge,8,32.0,0,0,0,m7i.48xlarge,,0.0023,17.17573083333333,0.00168,0.0042,0.0064,44.01258166666666,0.0043,0.0108,0.0163,55.64897333333332,0.0055,0.0137,0.0206
546,m7i-flex.4xlarge,16,64.0,0,0,0,m7i.48xlarge,,0.0046,34.35146166666666,0.0034,0.0085,0.0127,88.02516333333332,0.0086,0.0217,0.0326,111.29794666666665,0.0109,0.0274,0.041
547,m7i-flex.8xlarge,32,128.0,0,0,0,m7i.48xlarge,,0.009,68.70292333333332,0.0067,0.0169,0.0254,176.05032666666665,0.0173,0.043,0.065,222.5958933333333,0.0218,0.055,0.082
548,mac1.metal,12,32.0,0,0,0,mac1.metal,,0.0126,22.396535000000004,0.00219,0.0055,0.0083,76.7676,0.0075,0.0189,0.0284,100.34318,0.0098,0.0247,0.037
549,mac2.metal,12,16.0,0,0,0,mac2.metal,,,,,,,,,,,,,,
550,p2.xlarge,4,61.0,0,0,1,platform_aws_p2,https://aws.amazon.com/fr/ec2/instance-types/p2/,,,,,,,,,,,,,
551,p2.8xlarge,32,488.0,0,0,8,platform_aws_p2,https://aws.amazon.com/fr/ec2/instance-types/p2/,,,,,,,,,,,,,
552,p2.16xlarge,64,732.0,0,0,16,platform_aws_p2,https://aws.amazon.com/fr/ec2/instance-types/p2/,,,,,,,,,,,,,
553,p3.2xlarge,8,61.0,0,0,1,platform_aws_p3,https://aws.amazon.com/fr/ec2/instance-types/p3/,,,,,,,,,,,,,
554,p3.8xlarge,32,244.0,0,0,4,platform_aws_p3,https://aws.amazon.com/fr/ec2/instance-types/p3/,,,,,,,,,,,,,
555,p3.16xlarge,64,488.0,0,0,8,platform_aws_p3,https://aws.amazon.com/fr/ec2/instance-types/p3/,,,,,,,,,,,,,
556,p3dn.24xlarge,96,768.0,1800,0,8,p3dn.24xlarge,https://aws.amazon.com/fr/ec2/instance-types/p3/,,,,,,,,,,,,,
557,p4d.24xlarge,96,1152.0,8000,0,8,p4d.24xlarge,,,,,,,,,,,,,,
558,p4de.24xlarge,96,1152.0,8000,0,8,p4de.24xlarge,,,,,,,,,,,,,,
559,p5.48xlarge,192,2048.0,30400,0,8,p5.48xlarge,,,,,,,,,,,,,,
560,db.r3.large,2,15.0,0,0,0,platform_aws_r3,,,,,,,,,,,,,,
561,r3.large,2,15.0,32,0,0,platform_aws_r3,,,,,,,,,,,,,,
562,r3.large.elasticsearch,2,15.0,32,0,0,platform_aws_r3,,,,,,,,,,,,,,
563,db.r3.xlarge,4,31.0,0,0,0,platform_aws_r3,,,,,,,,,,,,,,
564,r3.xlarge,4,31.0,80,0,0,platform_aws_r3,,,,,,,,,,,,,,
565,r3.xlarge.elasticsearch,4,31.0,80,0,0,platform_aws_r3,,,,,,,,,,,,,,
566,cache.r3.2xlarge,8,61.0,160,0,0,platform_aws_r3,,,,,,,,,,,,,,
567,db.r3.2xlarge,8,61.0,0,0,0,platform_aws_r3,,,,,,,,,,,,,,
568,r3.2xlarge,8,61.0,160,0,0,platform_aws_r3,,,,,,,,,,,,,,
569,r3.2xlarge.elasticsearch,8,61.0,160,0,0,platform_aws_r3,,,,,,,,,,,,,,
570,db.r3.4xlarge,16,122.0,0,0,0,platform_aws_r3,,,,,,,,,,,,,,
571,r3.4xlarge,16,122.0,320,0,0,platform_aws_r3,,,,,,,,,,,,,,
572,r3.4xlarge.elasticsearch,16,122.0,320,0,0,platform_aws_r3,,,,,,,,,,,,,,
573,db.r3.8xlarge,32,244.0,0,0,0,platform_aws_r3,,,,,,,,,,,,,,
574,r3.8xlarge,32,244.0,640,0,0,platform_aws_r3,,,,,,,,,,,,,,
575,r3.8xlarge.elasticsearch,32,244.0,640,0,0,platform_aws_r3,,,,,,,,,,,,,,
576,cache.r4.large,2,12.0,0,0,0,platform_aws_r4,,,,,,,,,,,,,,
577,db.r4.large,2,15.0,0,0,0,platform_aws_r4,,,,,,,,,,,,,,
578,r4.large,2,15.0,0,0,0,platform_aws_r4,,,,,,,,,,,,,,
579,r4.large.elasticsearch,2,15.0,0,0,0,platform_aws_r4,,,,,,,,,,,,,,
580,cache.r4.xlarge,4,25.0,0,0,0,platform_aws_r4,,,,,,,,,,,,,,
581,db.r4.xlarge,4,31.0,0,0,0,platform_aws_r4,,,,,,,,,,,,,,
582,r4.xlarge,4,31.0,0,0,0,platform_aws_r4,,,,,,,,,,,,,,
583,r4.xlarge.elasticsearch,4,31.0,0,0,0,platform_aws_r4,,,,,,,,,,,,,,
584,cache.r4.2xlarge,8,50.0,0,0,0,platform_aws_r4,,,,,,,,,,,,,,
585,db.r4.2xlarge,8,61.0,0,0,0,platform_aws_r4,,,,,,,,,,,,,,
586,r4.2xlarge,8,61.0,0,0,0,platform_aws_r4,,,,,,,,,,,,,,
587,r4.2xlarge.elasticsearch,8,61.0,0,0,0,platform_aws_r4,,,,,,,,,,,,,,
588,cache.r4.4xlarge,16,101.0,0,0,0,platform_aws_r4,,,,,,,,,,,,,,
589,db.r4.4xlarge,16,122.0,0,0,0,platform_aws_r4,,,,,,,,,,,,,,
590,r4.4xlarge,16,122.0,0,0,0,platform_aws_r4,,,,,,,,,,,,,,
591,r4.4xlarge.elasticsearch,16,122.0,0,0,0,platform_aws_r4,,,,,,,,,,,,,,
592,cache.r4.8xlarge,32,203.0,0,0,0,platform_aws_r4,,,,,,,,,,,,,,
593,db.r4.8xlarge,32,244.0,0,0,0,platform_aws_r4,,,,,,,,,,,,,,
594,r4.8xlarge,32,244.0,0,0,0,platform_aws_r4,,,,,,,,,,,,,,
595,r4.8xlarge.elasticsearch,32,244.0,0,0,0,platform_aws_r4,,,,,,,,,,,,,,
596,cache.r4.16xlarge,64,407.0,0,0,0,platform_aws_r4,,,,,,,,,,,,,,
597,db.r4.16xlarge,64,488.0,0,0,0,platform_aws_r4,,,,,,,,,,,,,,
598,r4.16xlarge,64,488.0,0,0,0,platform_aws_r4,,,,,,,,,,,,,,
599,r4.16xlarge.elasticsearch,64,488.0,0,0,0,platform_aws_r4,,,,,,,,,,,,,,
600,cache.r5.large,2,13.0,0,0,0,r5.metal,,,,,,,,,,,,,,
601,db.r5.large,2,16.0,0,0,0,r5.metal,,,,,,,,,,,,,,
602,r5.large,2,16.0,0,0,0,r5.metal,,,,,,,,,,,,,,
603,r5.large.elasticsearch,2,16.0,0,0,0,r5.metal,,,,,,,,,,,,,,
604,cache.r5.xlarge,4,26.0,0,0,0,r5.metal,,,,,,,,,,,,,,
605,db.r5.xlarge,4,32.0,0,0,0,r5.metal,,,,,,,,,,,,,,
606,r5.xlarge,4,32.0,0,0,0,r5.metal,,,,,,,,,,,,,,
607,r5.xlarge.elasticsearch,4,32.0,0,0,0,r5.metal,,,,,,,,,,,,,,
608,cache.r5.2xlarge,8,53.0,0,0,0,r5.metal,,,,,,,,,,,,,,
609,db.r5.2xlarge,8,64.0,0,0,0,r5.metal,,,,,,,,,,,,,,
610,r5.2xlarge,8,64.0,0,0,0,r5.metal,,,,,,,,,,,,,,
611,r5.2xlarge.elasticsearch,8,64.0,0,0,0,r5.metal,,,,,,,,,,,,,,
612,cache.r5.4xlarge,16,106.0,0,0,0,r5.metal,,,,,,,,,,,,,,
613,db.r5.4xlarge,16,128.0,0,0,0,r5.metal,,,,,,,,,,,,,,
614,r5.4xlarge,16,128.0,0,0,0,r5.metal,,,,,,,,,,,,,,
615,r5.4xlarge.elasticsearch,16,128.0,0,0,0,r5.metal,,,,,,,,,,,,,,
616,db.r5.8xlarge,32,256.0,0,0,0,r5.metal,,,,,,,,,,,,,,
617,r5.8xlarge,32,256.0,0,0,0,r5.metal,,,,,,,,,,,,,,
618,cache.r5.12xlarge,48,318.0,0,0,0,r5.metal,,,,,,,,,,,,,,
619,db.r5.12xlarge,48,384.0,0,0,0,r5.metal,,,,,,,,,,,,,,
620,r5.12xlarge,48,384.0,0,0,0,r5.metal,,,,,,,,,,,,,,
621,r5.12xlarge.elasticsearch,48,384.0,0,0,0,r5.metal,,,,,,,,,,,,,,
622,db.r5.16xlarge,64,512.0,0,0,0,r5.metal,,,,,,,,,,,,,,
623,r5.16xlarge,64,512.0,0,0,0,r5.metal,,,,,,,,,,,,,,
624,cache.r5.24xlarge,96,636.0,0,0,0,r5.metal,,,,,,,,,,,,,,
625,db.r5.24xlarge,96,768.0,0,0,0,r5.metal,,,,,,,,,,,,,,
626,r5.24xlarge,96,768.0,0,0,0,r5.metal,,,,,,,,,,,,,,
627,r5.metal,96,768.0,0,0,0,r5.metal,,,,,,,,,,,,,,
628,r5a.large,2,16.0,0,0,0,r5a.24xlarge,,,,,,,,,,,,,,
629,r5a.xlarge,4,32.0,0,0,0,r5a.24xlarge,,,,,,,,,,,,,,
630,r5a.2xlarge,8,64.0,0,0,0,r5a.24xlarge,,,,,,,,,,,,,,
631,r5a.4xlarge,16,128.0,0,0,0,r5a.24xlarge,,,,,,,,,,,,,,
632,r5a.8xlarge,32,256.0,0,0,0,r5a.24xlarge,,,,,,,,,,,,,,
633,r5a.12xlarge,48,384.0,0,0,0,r5a.24xlarge,,,,,,,,,,,,,,
634,r5a.16xlarge,64,512.0,0,0,0,r5a.24xlarge,,,,,,,,,,,,,,
635,r5a.24xlarge,96,768.0,0,0,0,r5a.24xlarge,,,,,,,,,,,,,,
636,r5ad.large,2,16.0,75,0,0,r5ad.24xlarge,,,,,,,,,,,,,,
637,r5ad.xlarge,4,32.0,150,0,0,r5ad.24xlarge,,,,,,,,,,,,,,
638,r5ad.2xlarge,8,64.0,300,0,0,r5ad.24xlarge,,,,,,,,,,,,,,
639,r5ad.4xlarge,16,128.0,600,0,0,r5ad.24xlarge,,,,,,,,,,,,,,
640,r5ad.8xlarge,32,256.0,1200,0,0,r5ad.24xlarge,,,,,,,,,,,,,,
641,r5ad.12xlarge,48,384.0,1800,0,0,r5ad.24xlarge,,,,,,,,,,,,,,
642,r5ad.16xlarge,64,512.0,2400,0,0,r5ad.24xlarge,,,,,,,,,,,,,,
643,r5ad.24xlarge,96,768.0,3600,0,0,r5ad.24xlarge,,,,,,,,,,,,,,
644,r5b.large,2,16.0,0,0,0,r5b.metal,,,,,,,,,,,,,,
645,r5b.xlarge,4,32.0,0,0,0,r5b.metal,,,,,,,,,,,,,,
646,r5b.2xlarge,8,64.0,0,0,0,r5b.metal,,,,,,,,,,,,,,
647,r5b.4xlarge,16,128.0,0,0,0,r5b.metal,,,,,,,,,,,,,,
648,r5b.8xlarge,32,256.0,0,0,0,r5b.metal,,,,,,,,,,,,,,
649,r5b.12xlarge,48,384.0,0,0,0,r5b.metal,,,,,,,,,,,,,,
650,r5b.16xlarge,64,512.0,0,0,0,r5b.metal,,,,,,,,,,,,,,
651,r5b.24xlarge,96,768.0,0,0,0,r5b.metal,,,,,,,,,,,,,,
652,r5b.metal,96,768.0,0,0,0,r5b.metal,,,,,,,,,,,,,,
653,r5d.large,2,16.0,75,0,0,r5d.metal,,,,,,,,,,,,,,
654,r5d.xlarge,4,32.0,150,0,0,r5d.metal,,,,,,,,,,,,,,
655,r5d.2xlarge,8,64.0,300,0,0,r5d.metal,,,,,,,,,,,,,,
656,r5d.4xlarge,16,128.0,600,0,0,r5d.metal,,,,,,,,,,,,,,
657,r5d.8xlarge,32,256.0,1200,0,0,r5d.metal,,,,,,,,,,,,,,
658,r5d.12xlarge,48,384.0,1800,0,0,r5d.metal,,,,,,,,,,,,,,
659,r5d.16xlarge,64,512.0,2400,0,0,r5d.metal,,,,,,,,,,,,,,
660,r5d.24xlarge,96,768.0,3600,0,0,r5d.metal,,,,,,,,,,,,,,
661,r5d.metal,96,768.0,3600,0,0,r5d.metal,,,,,,,,,,,,,,
662,r5dn.large,2,16.0,75,0,0,r5dn.metal,,,,,,,,,,,,,,
663,r5dn.xlarge,4,32.0,150,0,0,r5dn.metal,,,,,,,,,,,,,,
664,r5dn.2xlarge,8,64.0,300,0,0,r5dn.metal,,,,,,,,,,,,,,
665,r5dn.4xlarge,16,128.0,600,0,0,r5dn.metal,,,,,,,,,,,,,,
666,r5dn.8xlarge,32,256.0,1200,0,0,r5dn.metal,,,,,,,,,,,,,,
667,r5dn.12xlarge,48,384.0,1800,0,0,r5dn.metal,,,,,,,,,,,,,,
668,r5dn.16xlarge,64,512.0,2400,0,0,r5dn.metal,,,,,,,,,,,,,,
669,r5dn.24xlarge,96,768.0,3600,0,0,r5dn.metal,,,,,,,,,,,,,,
670,r5dn.metal,96,768.0,3600,0,0,r5dn.metal,,,,,,,,,,,,,,
671,r5n.large,2,16.0,0,0,0,r5n.metal,,,,,,,,,,,,,,
672,r5n.xlarge,4,32.0,0,0,0,r5n.metal,,,,,,,,,,,,,,
673,r5n.2xlarge,8,64.0,0,0,0,r5n.metal,,,,,,,,,,,,,,
674,r5n.4xlarge,16,128.0,0,0,0,r5n.metal,,,,,,,,,,,,,,
675,r5n.8xlarge,32,256.0,0,0,0,r5n.metal,,,,,,,,,,,,,,
676,r5n.12xlarge,48,384.0,0,0,0,r5n.metal,,,,,,,,,,,,,,
677,r5n.16xlarge,64,512.0,0,0,0,r5n.metal,,,,,,,,,,,,,,
678,r5n.24xlarge,96,768.0,0,0,0,r5n.metal,,,,,,,,,,,,,,
679,r5n.metal,96,768.0,0,0,0,r5n.metal,,,,,,,,,,,,,,
680,r6a.large,2,16.0,0,0,0,r6a.metal,,,,,,,,,,,,,,
681,r6a.xlarge,4,32.0,0,0,0,r6a.metal,,,,,,,,,,,,,,
682,r6a.2xlarge,8,64.0,0,0,0,r6a.metal,,,,,,,,,,,,,,
