name,source,code_name,frequency,tdp,cores,total_die_size,total_die_size_source,manufacturer
Intel Xeon 5040,https://www.techpowerup.com/cpu-specs/xeon-5040.c384,Dempsey,2.83 GHz,95,2,162.0,io_die_size () + die_size (2x 81 mm²),Intel
Intel Xeon 5050,https://www.techpowerup.com/cpu-specs/xeon-5050.c382,Dempsey,3 GHz,95,2,162.0,io_die_size () + die_size (2x 81 mm²),Intel
Intel Xeon 5060,https://www.techpowerup.com/cpu-specs/xeon-5060.c381,Dempsey,3.2 GHz,130,2,162.0,io_die_size () + die_size (2x 81 mm²),Intel
Intel Xeon 5063,https://www.techpowerup.com/cpu-specs/xeon-5063.c385,Dempsey,3.2 GHz,95,2,162.0,io_die_size () + die_size (2x 81 mm²),Intel
Intel Xeon 5080,https://www.techpowerup.com/cpu-specs/xeon-5080.c380,Dempsey,3.73 GHz,130,2,162.0,io_die_size () + die_size (2x 81 mm²),Intel
Intel Xeon 5110,https://www.techpowerup.com/cpu-specs/xeon-5110.c386,Woodcrest,1600 MHz,65,2,,io_die_size () + die_size (),Intel
Intel Xeon 5120,https://www.techpowerup.com/cpu-specs/xeon-5120.c387,Woodcrest,1866 MHz,65,2,,io_die_size () + die_size (),Intel
Intel Xeon 5130,https://www.techpowerup.com/cpu-specs/xeon-5130.c388,Woodcrest,2000 MHz,65,2,,io_die_size () + die_size (),Intel
Intel Xeon 5140,https://www.techpowerup.com/cpu-specs/xeon-5140.c389,Woodcrest,2.333 GHz,65,2,,io_die_size () + die_size (),Intel
Intel Xeon 5148,https://www.techpowerup.com/cpu-specs/xeon-5148.c392,Woodcrest,2.333 GHz,40,2,,io_die_size () + die_size (),Intel
Intel Xeon 5150,https://www.techpowerup.com/cpu-specs/xeon-5150.c390,Woodcrest,2.666 GHz,65,2,,io_die_size () + die_size (),Intel
Intel Xeon 5160,https://www.techpowerup.com/cpu-specs/xeon-5160.c391,Woodcrest,3 GHz,80,2,,io_die_size () + die_size (),Intel
Intel Xeon 7110M,https://www.techpowerup.com/cpu-specs/xeon-7110m.c393,Tulsa,2.6 GHz,95,2,435.0,io_die_size () + die_size (435 mm²),Intel
Intel Xeon 7110N,https://www.techpowerup.com/cpu-specs/xeon-7110n.c394,Tulsa,2.5 GHz,95,2,435.0,io_die_size () + die_size (435 mm²),Intel
Intel Xeon 7120M,https://www.techpowerup.com/cpu-specs/xeon-7120m.c395,Tulsa,3 GHz,95,2,435.0,io_die_size () + die_size (435 mm²),Intel
Intel Xeon 7120N,https://www.techpowerup.com/cpu-specs/xeon-7120n.c396,Tulsa,3 GHz,95,2,435.0,io_die_size () + die_size (435 mm²),Intel
Intel Xeon 7130M,https://www.techpowerup.com/cpu-specs/xeon-7130m.c397,Tulsa,3.2 GHz,150,2,435.0,io_die_size () + die_size (435 mm²),Intel
Intel Xeon 7130N,https://www.techpowerup.com/cpu-specs/xeon-7130n.c398,Tulsa,3.166 GHz,150,2,435.0,io_die_size () + die_size (435 mm²),Intel
Intel Xeon 7140M,https://www.techpowerup.com/cpu-specs/xeon-7140m.c399,Tulsa,3.4 GHz,150,2,435.0,io_die_size () + die_size (435 mm²),Intel
Intel Xeon 7140N,https://www.techpowerup.com/cpu-specs/xeon-7140n.c400,Tulsa,3.333 GHz,150,2,435.0,io_die_size () + die_size (435 mm²),Intel
Intel Xeon 7150N,https://www.techpowerup.com/cpu-specs/xeon-7150n.c2778,Tulsa,3.5 GHz,150,2,435.0,io_die_size () + die_size (435 mm²),Intel
Intel Xeon Bronze 3106,https://www.techpowerup.com/cpu-specs/xeon-bronze-3106.c2058,Skylake-SP,2.1 GHz,85,8,,io_die_size () + die_size (),Intel
Intel Xeon Bronze 3408U,https://www.techpowerup.com/cpu-specs/xeon-bronze-3408u.c3170,Sapphire Rapids,1800 MHz,125,8,,io_die_size () + die_size (),Intel
Intel Xeon D-1518,https://www.techpowerup.com/cpu-specs/xeon-d-1518.c2707,Broadwell,2.2 GHz,35,4,246.0,io_die_size () + die_size (246 mm²),Intel
Intel Xeon D-1520,https://www.techpowerup.com/cpu-specs/xeon-d-1520.c2708,Broadwell,2.2 GHz,45,4,246.0,io_die_size () + die_size (246 mm²),Intel
Intel Xeon D-1521,https://www.techpowerup.com/cpu-specs/xeon-d-1521.c2709,Broadwell,2.4 GHz,45,4,246.0,io_die_size () + die_size (246 mm²),Intel
Intel Xeon D-1527,https://www.techpowerup.com/cpu-specs/xeon-d-1527.c2710,Broadwell,2.2 GHz,35,4,246.0,io_die_size () + die_size (246 mm²),Intel
Intel Xeon D-1528,https://www.techpowerup.com/cpu-specs/xeon-d-1528.c2711,Broadwell,1900 MHz,35,6,246.0,io_die_size () + die_size (246 mm²),Intel
Intel Xeon D-1531,https://www.techpowerup.com/cpu-specs/xeon-d-1531.c2712,Broadwell,2.2 GHz,35,6,246.0,io_die_size () + die_size (246 mm²),Intel
Intel Xeon D-1537,https://www.techpowerup.com/cpu-specs/xeon-d-1537.c2713,Broadwell,1700 MHz,35,8,246.0,io_die_size () + die_size (246 mm²),Intel
Intel Xeon D-1540,https://www.techpowerup.com/cpu-specs/xeon-d-1540.c2714,Broadwell,2000 MHz,45,8,246.0,io_die_size () + die_size (246 mm²),Intel
Intel Xeon D-1541,https://www.techpowerup.com/cpu-specs/xeon-d-1541.c2715,Broadwell,2.1 GHz,45,8,246.0,io_die_size () + die_size (246 mm²),Intel
Intel Xeon D-1548,https://www.techpowerup.com/cpu-specs/xeon-d-1548.c2716,Broadwell,2000 MHz,45,8,246.0,io_die_size () + die_size (246 mm²),Intel
Intel Xeon D-1557,https://www.techpowerup.com/cpu-specs/xeon-d-1557.c2752,Broadwell,1500 MHz,45,12,246.0,io_die_size () + die_size (246 mm²),Intel
Intel Xeon D-1567,https://www.techpowerup.com/cpu-specs/xeon-d-1567.c2751,Broadwell,2.1 GHz,65,12,246.0,io_die_size () + die_size (246 mm²),Intel
Intel Xeon D-1571,https://www.techpowerup.com/cpu-specs/xeon-d-1571.c2749,Broadwell,1300 MHz,45,16,246.0,io_die_size () + die_size (246 mm²),Intel
Intel Xeon D-1577,https://www.techpowerup.com/cpu-specs/xeon-d-1577.c2750,Broadwell,1300 MHz,45,16,246.0,io_die_size () + die_size (246 mm²),Intel
Intel Xeon D-1581,https://www.techpowerup.com/cpu-specs/xeon-d-1581.c2753,Broadwell,1800 MHz,65,16,246.0,io_die_size () + die_size (246 mm²),Intel
Intel Xeon D-1587,https://www.techpowerup.com/cpu-specs/xeon-d-1587.c2754,Broadwell,1700 MHz,65,16,246.0,io_die_size () + die_size (246 mm²),Intel
Intel Xeon E-2124,https://www.techpowerup.com/cpu-specs/xeon-e-2124.c2078,Coffee Lake-S,3.4 GHz,72,4,126.0,io_die_size () + die_size (126 mm²),Intel
Intel Xeon E-2124G,https://www.techpowerup.com/cpu-specs/xeon-e-2124g.c2079,Coffee Lake-S,3.4 GHz,72,4,126.0,io_die_size () + die_size (126 mm²),Intel
Intel Xeon E-2314,https://www.techpowerup.com/cpu-specs/xeon-e-2314.c2501,Rocket Lake-E,2.8 GHz,65,4,276.0,io_die_size () + die_size (276 mm²),Intel
Intel Xeon E-2324G,https://www.techpowerup.com/cpu-specs/xeon-e-2324g.c2500,Rocket Lake-E,3.1 GHz,65,4,276.0,io_die_size () + die_size (276 mm²),Intel
Intel Xeon E-2334,https://www.techpowerup.com/cpu-specs/xeon-e-2334.c2499,Rocket Lake-E,3.4 GHz,65,4,276.0,io_die_size () + die_size (276 mm²),Intel
Intel Xeon E-2336,https://www.techpowerup.com/cpu-specs/xeon-e-2336.c2497,Rocket Lake-E,2.9 GHz,65,6,276.0,io_die_size () + die_size (276 mm²),Intel
Intel Xeon E-2356G,https://www.techpowerup.com/cpu-specs/xeon-e-2356g.c2496,Rocket Lake-E,3.2 GHz,80,6,276.0,io_die_size () + die_size (276 mm²),Intel
Intel Xeon E-2374G,https://www.techpowerup.com/cpu-specs/xeon-e-2374g.c2498,Rocket Lake-E,3.7 GHz,80,4,276.0,io_die_size () + die_size (276 mm²),Intel
Intel Xeon E-2378,https://www.techpowerup.com/cpu-specs/xeon-e-2378.c2494,Rocket Lake-E,2.6 GHz,65,8,276.0,io_die_size () + die_size (276 mm²),Intel
Intel Xeon E-2378G,https://www.techpowerup.com/cpu-specs/xeon-e-2378g.c2493,Rocket Lake-E,2.8 GHz,80,8,276.0,io_die_size () + die_size (276 mm²),Intel
Intel Xeon E-2386G,https://www.techpowerup.com/cpu-specs/xeon-e-2386g.c2495,Rocket Lake-E,3.5 GHz,95,6,276.0,io_die_size () + die_size (276 mm²),Intel
Intel Xeon E-2388G,https://www.techpowerup.com/cpu-specs/xeon-e-2388g.c2492,Rocket Lake-E,3.2 GHz,95,8,276.0,io_die_size () + die_size (276 mm²),Intel
Intel Xeon E3-1105C,https://www.techpowerup.com/cpu-specs/xeon-e3-1105c.c1702,Gladden,1000 MHz,25,4,216.0,io_die_size () + die_size (216 mm²),Intel
Intel Xeon E3-1125C,https://www.techpowerup.com/cpu-specs/xeon-e3-1125c.c1703,Gladden,2000 MHz,40,4,216.0,io_die_size () + die_size (216 mm²),Intel
Intel Xeon E3-1220,https://www.techpowerup.com/cpu-specs/xeon-e3-1220.c809,Sandy Bridge,3.1 GHz,80,4,216.0,io_die_size () + die_size (216 mm²),Intel
Intel Xeon E3-1220 v2,https://www.techpowerup.com/cpu-specs/xeon-e3-1220-v2.c1033,Ivy Bridge,3.1 GHz,69,4,160.0,io_die_size () + die_size (160 mm²),Intel
Intel Xeon E3-1220 v3,https://www.techpowerup.com/cpu-specs/xeon-e3-1220-v3.c1545,Haswell-WS,3.1 GHz,80,4,160.0,io_die_size () + die_size (160 mm²),Intel
Intel Xeon E3-1220L,https://www.techpowerup.com/cpu-specs/xeon-e3-1220l.c808,Sandy Bridge,2.2 GHz,20,2,131.0,io_die_size () + die_size (131 mm²),Intel
Intel Xeon E3-1220L v3,https://www.techpowerup.com/cpu-specs/xeon-e3-1220l-v3.c1642,Haswell-WS,1100 MHz,13,2,160.0,io_die_size () + die_size (160 mm²),Intel
Intel Xeon E3-1225,https://www.techpowerup.com/cpu-specs/xeon-e3-1225.c810,Sandy Bridge,3.1 GHz,95,4,216.0,io_die_size () + die_size (216 mm²),Intel
Intel Xeon E3-1225 v3,https://www.techpowerup.com/cpu-specs/xeon-e3-1225-v3.c1639,Haswell-WS,3.2 GHz,84,4,160.0,io_die_size () + die_size (160 mm²),Intel
Intel Xeon E3-1226 v3,https://www.techpowerup.com/cpu-specs/xeon-e3-1226-v3.c3181,Haswell-WS,3.3 GHz,84,4,160.0,io_die_size () + die_size (160 mm²),Intel
Intel Xeon E3-1230,https://www.techpowerup.com/cpu-specs/xeon-e3-1230.c811,Sandy Bridge,3.2 GHz,80,4,216.0,io_die_size () + die_size (216 mm²),Intel
Intel Xeon E3-1230 v2,https://www.techpowerup.com/cpu-specs/xeon-e3-1230-v2.c1032,Ivy Bridge,3.3 GHz,69,4,160.0,io_die_size () + die_size (160 mm²),Intel
Intel Xeon E3-1230 v3,https://www.techpowerup.com/cpu-specs/xeon-e3-1230-v3.c1546,Haswell-WS,3.3 GHz,80,4,160.0,io_die_size () + die_size (160 mm²),Intel
Intel Xeon E3-1230L v3,https://www.techpowerup.com/cpu-specs/xeon-e3-1230l-v3.c1643,Haswell-WS,1800 MHz,25,4,160.0,io_die_size () + die_size (160 mm²),Intel
Intel Xeon E3-1231 v3,https://www.techpowerup.com/cpu-specs/xeon-e3-1231-v3.c3183,Haswell-WS,3.4 GHz,80,4,160.0,io_die_size () + die_size (160 mm²),Intel
Intel Xeon E3-1235,https://www.techpowerup.com/cpu-specs/xeon-e3-1235.c812,Sandy Bridge,3.2 GHz,95,4,216.0,io_die_size () + die_size (216 mm²),Intel
Intel Xeon E3-1240 v2,https://www.techpowerup.com/cpu-specs/xeon-e3-1240-v2.c1031,Ivy Bridge,3.4 GHz,69,4,160.0,io_die_size () + die_size (160 mm²),Intel
Intel Xeon E3-1240 v3,https://www.techpowerup.com/cpu-specs/xeon-e3-1240-v3.c1547,Haswell-WS,3.4 GHz,80,4,160.0,io_die_size () + die_size (160 mm²),Intel
Intel Xeon E3-1240L v3,https://www.techpowerup.com/cpu-specs/xeon-e3-1240l-v3.c3182,Haswell-WS,2000 MHz,25,4,160.0,io_die_size () + die_size (160 mm²),Intel
Intel Xeon E3-1241 v3,https://www.techpowerup.com/cpu-specs/xeon-e3-1241-v3.c3184,Haswell-WS,3.5 GHz,80,4,160.0,io_die_size () + die_size (160 mm²),Intel
Intel Xeon E3-1245 v2,https://www.techpowerup.com/cpu-specs/xeon-e3-1245-v2.c1036,Ivy Bridge,3.4 GHz,77,4,160.0,io_die_size () + die_size (160 mm²),Intel
Intel Xeon E3-1245 v3,https://www.techpowerup.com/cpu-specs/xeon-e3-1245-v3.c1640,Haswell-WS,3.4 GHz,84,4,160.0,io_die_size () + die_size (160 mm²),Intel
Intel Xeon E3-1258L v4,https://www.techpowerup.com/cpu-specs/xeon-e3-1258l-v4.c2682,Broadwell-DT,1800 MHz,47,4,182.0,io_die_size () + die_size (182 mm²),Intel
Intel Xeon E3-1265L v2,https://www.techpowerup.com/cpu-specs/xeon-e3-1265l-v2.c1035,Ivy Bridge,2.5 GHz,45,4,160.0,io_die_size () + die_size (160 mm²),Intel
Intel Xeon E3-1265L v3,https://www.techpowerup.com/cpu-specs/xeon-e3-1265l-v3.c1644,Haswell-WS,2.5 GHz,45,4,160.0,io_die_size () + die_size (160 mm²),Intel
Intel Xeon E3-1265L v4,https://www.techpowerup.com/cpu-specs/xeon-e3-1265l-v4.c2680,Broadwell-DT,2.3 GHz,35,4,182.0,io_die_size () + die_size (182 mm²),Intel
Intel Xeon E3-1270 v2,https://www.techpowerup.com/cpu-specs/xeon-e3-1270-v2.c1030,Ivy Bridge,3.5 GHz,69,4,160.0,io_die_size () + die_size (160 mm²),Intel
Intel Xeon E3-1270 v3,https://www.techpowerup.com/cpu-specs/xeon-e3-1270-v3.c1548,Haswell-WS,3.5 GHz,80,4,160.0,io_die_size () + die_size (160 mm²),Intel
Intel Xeon E3-1270L v4,https://www.techpowerup.com/cpu-specs/xeon-e3-1270l-v4.c2684,Broadwell-DT,3 GHz,45,4,182.0,io_die_size () + die_size (182 mm²),Intel
Intel Xeon E3-1275 v2,https://www.techpowerup.com/cpu-specs/xeon-e3-1275-v2.c1034,Ivy Bridge,3.5 GHz,77,4,160.0,io_die_size () + die_size (160 mm²),Intel
Intel Xeon E3-1275 v3,https://www.techpowerup.com/cpu-specs/xeon-e3-1275-v3.c1641,Haswell-WS,3.5 GHz,84,4,160.0,io_die_size () + die_size (160 mm²),Intel
Intel Xeon E3-1278L v4,https://www.techpowerup.com/cpu-specs/xeon-e3-1278l-v4.c2683,Broadwell-DT,2000 MHz,47,4,182.0,io_die_size () + die_size (182 mm²),Intel
Intel Xeon E3-1280 v2,https://www.techpowerup.com/cpu-specs/xeon-e3-1280-v2.c1029,Ivy Bridge,3.6 GHz,69,4,160.0,io_die_size () + die_size (160 mm²),Intel
Intel Xeon E3-1280 v3,https://www.techpowerup.com/cpu-specs/xeon-e3-1280-v3.c1549,Haswell-WS,3.6 GHz,82,4,160.0,io_die_size () + die_size (160 mm²),Intel
Intel Xeon E3-1280 v5,https://www.techpowerup.com/cpu-specs/xeon-e3-1280-v5.c1841,Skylake-S,3.7 GHz,80,4,160.0,io_die_size () + die_size (160 mm²),Intel
Intel Xeon E3-1283L v4,https://www.techpowerup.com/cpu-specs/xeon-e3-1283l-v4.c2685,Broadwell-DT,2.9 GHz,47,4,182.0,io_die_size () + die_size (182 mm²),Intel
Intel Xeon E3-1284L v4,https://www.techpowerup.com/cpu-specs/xeon-e3-1284l-v4.c2681,Broadwell-DT,2.9 GHz,47,4,182.0,io_die_size () + die_size (182 mm²),Intel
Intel Xeon E3-1285 v3,https://www.techpowerup.com/cpu-specs/xeon-e3-1285-v3.c1550,Haswell-WS,3.6 GHz,84,4,160.0,io_die_size () + die_size (160 mm²),Intel
Intel Xeon E3-1285 v4,https://www.techpowerup.com/cpu-specs/xeon-e3-1285-v4.c1840,Broadwell-DT,3.5 GHz,95,4,182.0,io_die_size () + die_size (182 mm²),Intel
Intel Xeon E3-1285 v6,https://www.techpowerup.com/cpu-specs/xeon-e3-1285-v6.c1999,Kaby Lake-DT,4.1 GHz,79,4,160.0,io_die_size () + die_size (160 mm²),Intel
Intel Xeon E3-1285L v3,https://www.techpowerup.com/cpu-specs/xeon-e3-1285l-v3.c1645,Haswell-WS,3.1 GHz,65,4,160.0,io_die_size () + die_size (160 mm²),Intel
Intel Xeon E3-1285L v4,https://www.techpowerup.com/cpu-specs/xeon-e3-1285l-v4.c2679,Broadwell-DT,3.4 GHz,65,4,160.0,io_die_size () + die_size (160 mm²),Intel
Intel Xeon E3-1290,https://www.techpowerup.com/cpu-specs/xeon-e3-1290.c818,Sandy Bridge,3.6 GHz,95,4,216.0,io_die_size () + die_size (216 mm²),Intel
Intel Xeon E3-1290 v2,https://www.techpowerup.com/cpu-specs/xeon-e3-1290-v2.c1028,Ivy Bridge,3.7 GHz,87,4,160.0,io_die_size () + die_size (160 mm²),Intel
Intel Xeon E5-1410,https://www.techpowerup.com/cpu-specs/xeon-e5-1410.c1688,Sandy Bridge-EN,2.8 GHz,80,4,294.0,io_die_size () + die_size (294 mm²),Intel
Intel Xeon E5-1410 V2,https://www.techpowerup.com/cpu-specs/xeon-e5-1410-v2.c3177,Ivy Bridge-EN,2.8 GHz,80,4,257.0,io_die_size () + die_size (257 mm²),Intel
Intel Xeon E5-1428L,https://www.techpowerup.com/cpu-specs/xeon-e5-1428l.c1689,Sandy Bridge-EN,1800 MHz,60,6,294.0,io_die_size () + die_size (294 mm²),Intel
Intel Xeon E5-1428L V2,https://www.techpowerup.com/cpu-specs/xeon-e5-1428l-v2.c3178,Ivy Bridge-EN,2.2 GHz,60,6,257.0,io_die_size () + die_size (257 mm²),Intel
Intel Xeon E5-1603 V3,https://www.techpowerup.com/cpu-specs/xeon-e5-1603-v3.c2669,Haswell-EP,2.8 GHz,140,4,356.0,io_die_size () + die_size (356 mm²),Intel
Intel Xeon E5-1607 V3,https://www.techpowerup.com/cpu-specs/xeon-e5-1607-v3.c2668,Haswell-EP,3.1 GHz,140,4,356.0,io_die_size () + die_size (356 mm²),Intel
Intel Xeon E5-1607 v2,https://www.techpowerup.com/cpu-specs/xeon-e5-1607-v2.c2671,Ivy Bridge-E,3 GHz,130,4,257.0,io_die_size () + die_size (257 mm²),Intel
Intel Xeon E5-1620,https://www.techpowerup.com/cpu-specs/xeon-e5-1620.c983,Sandy Bridge-E,3.6 GHz,130,4,294.0,io_die_size () + die_size (294 mm²),Intel
Intel Xeon E5-1620 V3,https://www.techpowerup.com/cpu-specs/xeon-e5-1620-v3.c2660,Haswell-EP,3.5 GHz,140,4,356.0,io_die_size () + die_size (356 mm²),Intel
Intel Xeon E5-1620 V4,https://www.techpowerup.com/cpu-specs/xeon-e5-1620-v4.c3172,Broadwell-EP,3.5 GHz,140,4,246.0,io_die_size () + die_size (246 mm²),Intel
Intel Xeon E5-1620 v2,https://www.techpowerup.com/cpu-specs/xeon-e5-1620-v2.c1672,Ivy Bridge-E,3.7 GHz,130,4,257.0,io_die_size () + die_size (257 mm²),Intel
Intel Xeon E5-1630 V3,https://www.techpowerup.com/cpu-specs/xeon-e5-1630-v3.c2661,Haswell-EP,3.7 GHz,140,4,356.0,io_die_size () + die_size (356 mm²),Intel
Intel Xeon E5-1630 V4,https://www.techpowerup.com/cpu-specs/xeon-e5-1630-v4.c3173,Broadwell-EP,3.7 GHz,140,4,246.0,io_die_size () + die_size (246 mm²),Intel
Intel Xeon E5-1650,https://www.techpowerup.com/cpu-specs/xeon-e5-1650.c984,Sandy Bridge-E,3.2 GHz,130,6,435.0,io_die_size () + die_size (435 mm²),Intel
Intel Xeon E5-1650 V3,https://www.techpowerup.com/cpu-specs/xeon-e5-1650-v3.c2662,Haswell-EP,3.5 GHz,140,6,356.0,io_die_size () + die_size (356 mm²),Intel
Intel Xeon E5-1650 V4,https://www.techpowerup.com/cpu-specs/xeon-e5-1650-v4.c3174,Broadwell-EP,3.6 GHz,140,6,246.0,io_die_size () + die_size (246 mm²),Intel
Intel Xeon E5-1650 v2,https://www.techpowerup.com/cpu-specs/xeon-e5-1650-v2.c1673,Ivy Bridge-E,3.5 GHz,130,6,257.0,io_die_size () + die_size (257 mm²),Intel
Intel Xeon E5-1660,https://www.techpowerup.com/cpu-specs/xeon-e5-1660.c985,Sandy Bridge-E,3.3 GHz,130,6,435.0,io_die_size () + die_size (435 mm²),Intel
Intel Xeon E5-1660 V3,https://www.techpowerup.com/cpu-specs/xeon-e5-1660-v3.c2663,Haswell-EP,3 GHz,140,8,356.0,io_die_size () + die_size (356 mm²),Intel
Intel Xeon E5-1660 V4,https://www.techpowerup.com/cpu-specs/xeon-e5-1660-v4.c3175,Broadwell-EP,3.2 GHz,140,8,246.0,io_die_size () + die_size (246 mm²),Intel
Intel Xeon E5-1660 v2,https://www.techpowerup.com/cpu-specs/xeon-e5-1660-v2.c1674,Ivy Bridge-E,3.7 GHz,130,6,257.0,io_die_size () + die_size (257 mm²),Intel
Intel Xeon E5-1680 V3,https://www.techpowerup.com/cpu-specs/xeon-e5-1680-v3.c2664,Haswell-EP,3.2 GHz,140,8,356.0,io_die_size () + die_size (356 mm²),Intel
Intel Xeon E5-1680 V4,https://www.techpowerup.com/cpu-specs/xeon-e5-1680-v4.c3176,Broadwell-EP,3.4 GHz,140,8,246.0,io_die_size () + die_size (246 mm²),Intel
Intel Xeon E5-1680 v2,https://www.techpowerup.com/cpu-specs/xeon-e5-1680-v2.c2670,Ivy Bridge-EP,3 GHz,130,8,341.0,io_die_size () + die_size (341 mm²),Intel
Intel Xeon E5-1681 V3,https://www.techpowerup.com/cpu-specs/xeon-e5-1681-v3.c2665,Haswell-EP,2.9 GHz,135,10,356.0,io_die_size () + die_size (356 mm²),Intel
Intel Xeon E5-1686 V3,https://www.techpowerup.com/cpu-specs/xeon-e5-1686-v3.c2666,Haswell-EP,2.6 GHz,135,12,356.0,io_die_size () + die_size (356 mm²),Intel
Intel Xeon E5-1691 V3,https://www.techpowerup.com/cpu-specs/xeon-e5-1691-v3.c2667,Haswell-EP,2.5 GHz,135,14,356.0,io_die_size () + die_size (356 mm²),Intel
Intel Xeon E5-2403,https://www.techpowerup.com/cpu-specs/xeon-e5-2403.c1690,Sandy Bridge-EN,1800 MHz,80,4,294.0,io_die_size () + die_size (294 mm²),Intel
Intel Xeon E5-2403 v2,https://www.techpowerup.com/cpu-specs/xeon-e5-2403-v2.c1675,Ivy Bridge-EN,1800 MHz,80,4,160.0,io_die_size () + die_size (160 mm²),Intel
Intel Xeon E5-2407,https://www.techpowerup.com/cpu-specs/xeon-e5-2407.c1691,Sandy Bridge-EN,2.2 GHz,80,4,294.0,io_die_size () + die_size (294 mm²),Intel
Intel Xeon E5-2407 v2,https://www.techpowerup.com/cpu-specs/xeon-e5-2407-v2.c1676,Ivy Bridge-EN,2.4 GHz,80,4,160.0,io_die_size () + die_size (160 mm²),Intel
Intel Xeon E5-2418L,https://www.techpowerup.com/cpu-specs/xeon-e5-2418l.c1692,Sandy Bridge-EN,2000 MHz,50,4,294.0,io_die_size () + die_size (294 mm²),Intel
Intel Xeon E5-2420,https://www.techpowerup.com/cpu-specs/xeon-e5-2420.c1693,Sandy Bridge-EN,1900 MHz,95,6,294.0,io_die_size () + die_size (294 mm²),Intel
Intel Xeon E5-2420 v2,https://www.techpowerup.com/cpu-specs/xeon-e5-2420-v2.c1677,Ivy Bridge-EN,2.2 GHz,80,6,160.0,io_die_size () + die_size (160 mm²),Intel
Intel Xeon E5-2428L,https://www.techpowerup.com/cpu-specs/xeon-e5-2428l.c1696,Sandy Bridge-EN,1800 MHz,60,6,294.0,io_die_size () + die_size (294 mm²),Intel
Intel Xeon E5-2430,https://www.techpowerup.com/cpu-specs/xeon-e5-2430.c1694,Sandy Bridge-EN,2.2 GHz,95,6,294.0,io_die_size () + die_size (294 mm²),Intel
Intel Xeon E5-2430 v2,https://www.techpowerup.com/cpu-specs/xeon-e5-2430-v2.c1678,Ivy Bridge-EN,2.5 GHz,80,6,160.0,io_die_size () + die_size (160 mm²),Intel
Intel Xeon E5-2430L,https://www.techpowerup.com/cpu-specs/xeon-e5-2430l.c1697,Sandy Bridge-EN,2000 MHz,60,6,294.0,io_die_size () + die_size (294 mm²),Intel
Intel Xeon E5-2440,https://www.techpowerup.com/cpu-specs/xeon-e5-2440.c1695,Sandy Bridge-EN,2.4 GHz,95,6,294.0,io_die_size () + die_size (294 mm²),Intel
Intel Xeon E5-2440 v2,https://www.techpowerup.com/cpu-specs/xeon-e5-2440-v2.c1679,Ivy Bridge-EN,1900 MHz,95,8,160.0,io_die_size () + die_size (160 mm²),Intel
Intel Xeon E5-2448L,https://www.techpowerup.com/cpu-specs/xeon-e5-2448l.c1700,Sandy Bridge-EN,1800 MHz,70,8,294.0,io_die_size () + die_size (294 mm²),Intel
Intel Xeon E5-2450,https://www.techpowerup.com/cpu-specs/xeon-e5-2450.c1698,Sandy Bridge-EN,2.1 GHz,95,8,294.0,io_die_size () + die_size (294 mm²),Intel
