id,vcpu,memory,ssd_storage,hdd_storage,gpu_units,platform,source
e16as_v4,16.0,128,256.0,0.0,0,Easv4-Type2,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e20as_v4,20.0,160,320.0,0.0,0,Easv4-Type2,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e32as_v4,32.0,256,512.0,0.0,0,Easv4-Type2,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e48as_v4,48.0,384,768.0,0.0,0,Easv4-Type2,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e64as_v4,64.0,512,1024.0,0.0,0,Easv4-Type2,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e96as_v4,96.0,672,1344.0,0.0,0,Easv4-Type2,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e2as_v4,2.0,16,32.0,0.0,0,Easv4-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e4as_v4,4.0,32,64.0,0.0,0,Easv4-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e8as_v4,8.0,64,128.0,0.0,0,Easv4-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e16as_v4,16.0,128,256.0,0.0,0,Easv4-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e20as_v4,20.0,160,320.0,0.0,0,Easv4-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e32as_v4,32.0,256,512.0,0.0,0,Easv4-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e48as_v4,48.0,384,768.0,0.0,0,Easv4-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e64as_v4,64.0,512,1024.0,0.0,0,Easv4-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e96as_v4,96.0,672,1344.0,0.0,0,Easv4-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e2as_v5,2.0,16,0.0,0.0,0,Easv5-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e4as_v5,4.0,32,0.0,0.0,0,Easv5-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e8as_v5,8.0,64,0.0,0.0,0,Easv5-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e16as_v5,16.0,128,0.0,0.0,0,Easv5-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e20as_v5,20.0,160,0.0,0.0,0,Easv5-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e32as_v5,32.0,256,0.0,0.0,0,Easv5-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e48as_v5,48.0,384,0.0,0.0,0,Easv5-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e64as_v5,64.0,512,0.0,0.0,0,Easv5-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e96as_v5,96.0,672,0.0,0.0,0,Easv5-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e2ds_v4,2.0,16,75.0,0.0,0,Edsv4-Type2,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e4ds_v4,4.0,32,150.0,0.0,0,Edsv4-Type2,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e8ds_v4,8.0,64,300.0,0.0,0,Edsv4-Type2,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e16ds_v4,16.0,128,600.0,0.0,0,Edsv4-Type2,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e20ds_v4,20.0,160,750.0,0.0,0,Edsv4-Type2,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e32ds_v4,32.0,256,1200.0,0.0,0,Edsv4-Type2,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e48ds_v4,48.0,384,1800.0,0.0,0,Edsv4-Type2,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e64ds_v4,64.0,504,2400.0,0.0,0,Edsv4-Type2,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e2ds_v4,2.0,16,75.0,0.0,0,Edsv4-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e4ds_v4,4.0,32,150.0,0.0,0,Edsv4-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e8ds_v4,8.0,64,300.0,0.0,0,Edsv4-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e16ds_v4,16.0,128,600.0,0.0,0,Edsv4-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e20ds_v4,20.0,160,750.0,0.0,0,Edsv4-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e32ds_v4,32.0,256,1200.0,0.0,0,Edsv4-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e48ds_v4,48.0,384,1800.0,0.0,0,Edsv4-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e64ds_v4,64.0,504,2400.0,0.0,0,Edsv4-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e2ds_v5,2.0,16,75.0,0.0,0,Edsv5-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e4ds_v5,4.0,32,150.0,0.0,0,Edsv5-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e8ds_v5,8.0,64,300.0,0.0,0,Edsv5-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e16ds_v5,16.0,128,600.0,0.0,0,Edsv5-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e20ds_v5,20.0,160,750.0,0.0,0,Edsv5-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e32ds_v5,32.0,256,1200.0,0.0,0,Edsv5-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e48ds_v5,48.0,384,1800.0,0.0,0,Edsv5-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e64ds_v5,64.0,512,2400.0,0.0,0,Edsv5-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e2s_v3,2.0,16,32.0,0.0,0,Esv3-Type4,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e4s_v3,4.0,32,64.0,0.0,0,Esv3-Type4,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e8s_v3,8.0,64,128.0,0.0,0,Esv3-Type4,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e16s_v3,16.0,128,256.0,0.0,0,Esv3-Type4,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e20s_v3,20.0,160,320.0,0.0,0,Esv3-Type4,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e32s_v3,32.0,256,512.0,0.0,0,Esv3-Type4,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e48s_v3,48.0,384,768.0,0.0,0,Esv3-Type4,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e64s_v3,64.0,432,864.0,0.0,0,Esv3-Type4,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e2s_v3,2.0,16,32.0,0.0,0,Esv3-Type3,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e4s_v3,4.0,32,64.0,0.0,0,Esv3-Type3,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e8s_v3,8.0,64,128.0,0.0,0,Esv3-Type3,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e16s_v3,16.0,128,256.0,0.0,0,Esv3-Type3,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e20s_v3,20.0,160,320.0,0.0,0,Esv3-Type3,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e32s_v3,32.0,256,512.0,0.0,0,Esv3-Type3,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e48s_v3,48.0,384,768.0,0.0,0,Esv3-Type3,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e64s_v3,64.0,432,864.0,0.0,0,Esv3-Type3,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e2s_v4,2.0,16,0.0,0.0,0,Esv4-Type2,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e4s_v4,4.0,32,0.0,0.0,0,Esv4-Type2,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e8s_v4,8.0,64,0.0,0.0,0,Esv4-Type2,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e16s_v4,16.0,128,0.0,0.0,0,Esv4-Type2,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e20s_v4,20.0,160,0.0,0.0,0,Esv4-Type2,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e32s_v4,32.0,256,0.0,0.0,0,Esv4-Type2,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e48s_v4,48.0,384,0.0,0.0,0,Esv4-Type2,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e64s_v4,64.0,504,0.0,0.0,0,Esv4-Type2,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e2s_v4,2.0,16,0.0,0.0,0,Esv4-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e4s_v4,4.0,32,0.0,0.0,0,Esv4-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e8s_v4,8.0,64,0.0,0.0,0,Esv4-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e16s_v4,16.0,128,0.0,0.0,0,Esv4-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e20s_v4,20.0,160,0.0,0.0,0,Esv4-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e32s_v4,32.0,256,0.0,0.0,0,Esv4-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e48s_v4,48.0,384,0.0,0.0,0,Esv4-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e64s_v4,64.0,504,0.0,0.0,0,Esv4-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e2s_v5,2.0,16,0.0,0.0,0,Esv5-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e4s_v5,4.0,32,0.0,0.0,0,Esv5-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e8s_v5,8.0,64,0.0,0.0,0,Esv5-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e16s_v5,16.0,128,0.0,0.0,0,Esv5-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e20s_v5,20.0,160,0.0,0.0,0,Esv5-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e32s_v5,32.0,256,0.0,0.0,0,Esv5-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e48s_v5,48.0,384,0.0,0.0,0,Esv5-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
e64s_v5,64.0,512,0.0,0.0,0,Esv5-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
f2s_v2,2.0,4,16.0,0.0,0,Fsv2-Type4,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
f4s_v2,4.0,8,32.0,0.0,0,Fsv2-Type4,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
f8s_v2,8.0,16,64.0,0.0,0,Fsv2-Type4,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
f16s_v2,16.0,32,128.0,0.0,0,Fsv2-Type4,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
f32s_v2,32.0,64,256.0,0.0,0,Fsv2-Type4,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
f48s_v2,48.0,96,384.0,0.0,0,Fsv2-Type4,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
f64s_v2,64.0,128,512.0,0.0,0,Fsv2-Type4,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
f72s_v2,72.0,144,576.0,0.0,0,Fsv2-Type4,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
f2s_v2,2.0,4,16.0,0.0,0,Fsv2-Type3,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
f4s_v2,4.0,8,32.0,0.0,0,Fsv2-Type3,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
f8s_v2,8.0,16,64.0,0.0,0,Fsv2-Type3,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
f16s_v2,16.0,32,128.0,0.0,0,Fsv2-Type3,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
f32s_v2,32.0,64,256.0,0.0,0,Fsv2-Type3,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
f48s_v2,48.0,96,384.0,0.0,0,Fsv2-Type3,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
f64s_v2,64.0,128,512.0,0.0,0,Fsv2-Type3,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
f72s_v2,72.0,144,576.0,0.0,0,Fsv2-Type3,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
f2s_v2,2.0,4,16.0,0.0,0,Fsv2-Type2,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
f4s_v2,4.0,8,32.0,0.0,0,Fsv2-Type2,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
f8s_v2,8.0,16,64.0,0.0,0,Fsv2-Type2,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
f16s_v2,16.0,32,128.0,0.0,0,Fsv2-Type2,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
f32s_v2,32.0,64,256.0,0.0,0,Fsv2-Type2,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
f48s_v2,48.0,96,384.0,0.0,0,Fsv2-Type2,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
f64s_v2,64.0,128,512.0,0.0,0,Fsv2-Type2,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
f72s_v2,72.0,144,576.0,0.0,0,Fsv2-Type2,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
fx4mds,4.0,84,168.0,0.0,0,FXmds-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
fx12mds,12.0,252,504.0,0.0,0,FXmds-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
fx24mds,24.0,504,1008.0,0.0,0,FXmds-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
fx36mds,36.0,756,1512.0,0.0,0,FXmds-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
fx48mds,48.0,1008,2016.0,0.0,0,FXmds-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
l8s_v2,8.0,64,80.0,0.0,0,Lsv2-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
l16s_v2,16.0,128,160.0,0.0,0,Lsv2-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
l32s_v2,32.0,256,320.0,0.0,0,Lsv2-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
l48s_v2,48.0,384,480.0,0.0,0,Lsv2-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
l64s_v2,64.0,512,640.0,0.0,0,Lsv2-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
l80s_v2,80.0,640,800.0,0.0,0,Lsv2-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
l8as_v3,8.0,64,80.0,0.0,0,Lasv3-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
l16as_v3,16.0,128,160.0,0.0,0,Lasv3-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
l32as_v3,32.0,256,320.0,0.0,0,Lasv3-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
l48as_v3,48.0,384,480.0,0.0,0,Lasv3-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
l64as_v3,64.0,512,640.0,0.0,0,Lasv3-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
l80as_v3,80.0,640,800.0,0.0,0,Lasv3-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
l8s_v3,8.0,64,80.0,0.0,0,Lsv3-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
l16s_v3,16.0,128,160.0,0.0,0,Lsv3-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
l32s_v3,32.0,256,320.0,0.0,0,Lsv3-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
l48s_v3,48.0,384,480.0,0.0,0,Lsv3-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
l64s_v3,64.0,512,640.0,0.0,0,Lsv3-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
l80s_v3,80.0,640,800.0,0.0,0,Lsv3-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
m32dms_v2,32.0,875,1024.0,0.0,0,Mdmsv2MedMem-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
m64ds_v2,64.0,1024,2048.0,0.0,0,Mdmsv2MedMem-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
m64dms_v2,64.0,1792,2048.0,0.0,0,Mdmsv2MedMem-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
m128ds_v2,128.0,2048,4096.0,0.0,0,Mdmsv2MedMem-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
m128dms_v2,128.0,3892,4096.0,0.0,0,Mdmsv2MedMem-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
m32dms_v2,32.0,875,1024.0,0.0,0,Mdmsv2MedMem-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
m64ds_v2,64.0,1024,2048.0,0.0,0,Mdmsv2MedMem-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
m64dms_v2,64.0,1792,2048.0,0.0,0,Mdmsv2MedMem-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
m128ds_v2,128.0,2048,4096.0,0.0,0,Mdmsv2MedMem-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
m128dms_v2,128.0,3892,4096.0,0.0,0,Mdmsv2MedMem-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
m32dms_v2,32.0,875,1024.0,0.0,0,Mdsv2MedMem-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
m64ds_v2,64.0,1024,2048.0,0.0,0,Mdsv2MedMem-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
m64dms_v2,64.0,1792,2048.0,0.0,0,Mdsv2MedMem-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
m128ds_v2,128.0,2048,4096.0,0.0,0,Mdsv2MedMem-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
m32dms_v2,32.0,875,1024.0,0.0,0,Mdsv2MedMem-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
m64ds_v2,64.0,1024,2048.0,0.0,0,Mdsv2MedMem-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
m64dms_v2,64.0,1792,2048.0,0.0,0,Mdsv2MedMem-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
m128ds_v2,128.0,2048,4096.0,0.0,0,Mdsv2MedMem-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
m32ms_v2,32.0,875,0.0,0.0,0,Mmsv2MedMem-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
m64s_v2,64.0,1024,0.0,0.0,0,Mmsv2MedMem-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
m64ms_v2,64.0,1792,0.0,0.0,0,Mmsv2MedMem-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
m128ms_v2,128.0,3892,0.0,0.0,0,Mmsv2MedMem-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
m128s_v2,128.0,2048,0.0,0.0,0,Mmsv2MedMem-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
m32ms_v2,32.0,875,0.0,0.0,0,Mmsv2MedMem-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
m64s_v2,64.0,1024,0.0,0.0,0,Mmsv2MedMem-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
m64ms_v2,64.0,1792,0.0,0.0,0,Mmsv2MedMem-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
m128ms_v2,128.0,3892,0.0,0.0,0,Mmsv2MedMem-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
m128s_v2,128.0,2048,0.0,0.0,0,Mmsv2MedMem-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
m32ls,32.0,256,1024.0,0.0,0,Ms-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
m32ts,32.0,192,1024.0,0.0,0,Ms-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
m64,64.0,1024,7168.0,0.0,0,Ms-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
m64s,64.0,1024,2048.0,0.0,0,Ms-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
m64ls,64.0,512,2048.0,0.0,0,Ms-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
m128,128.0,2048,14336.0,0.0,0,Ms-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
m128s,128.0,2048,4096.0,0.0,0,Ms-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
m32ls,32.0,256,1024.0,0.0,0,Ms-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
m32ts,32.0,192,1024.0,0.0,0,Ms-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details."
